X_Coord,Y_Coord,B,G,R,H,S,V,label,hour
2895,4036,0.448395848,0.581076264,0.330653667,148.210434,0.430963397,148.1744537,vegetative,10
2892,4040,0.625845671,0.76268959,0.458468527,153.0109711,0.39887923,194.4858398,vegetative,10
2891,4046,255,255,255,152.5232391,0.344152749,177.2965546,vegetative,10
2890,4048,255,255,255,149.9845276,0.425441831,193.7375641,vegetative,10
2887,4058,0.466376126,0.623772264,0.322387308,148.6654358,0.483165026,159.0619202,vegetative,10
2886,4067,0.340960979,0.360491335,0.222679198,171.4969635,0.382289737,91.92529297,vegetative,10
2881,4080,0.366189867,0.424280167,0.250888377,159.8986053,0.408672869,108.1914444,vegetative,10
2880,4097,0.490640193,0.632532716,0.326094091,152.2177582,0.484462887,161.2958374,vegetative,10
2877,4113,0.33793065,0.442295015,0.235246852,149.7565002,0.468122333,112.7852325,vegetative,10
2878,4129,0.243959472,0.325791746,0.157511204,150.8229065,0.516527951,83.07689667,vegetative,10
2880,4142,0.429010332,0.583948553,0.283938944,149.0133514,0.513760328,148.9068756,vegetative,10
2882,4153,0.554334998,0.664841294,0.368406534,157.6329346,0.445872992,169.5345306,vegetative,10
2544,4047,0.266500443,0.324856102,0.178975254,155.9986267,0.449062943,82.83830261,vegetative,10
2551,4042,0.323165059,0.363155544,0.193242207,165.8785095,0.467880309,92.60466003,vegetative,10
2556,4040,0.305131704,0.344438106,0.198129192,163.8807831,0.42477563,87.83171844,vegetative,10
2561,4039,0.299441457,0.36548382,0.1850674,158.0366974,0.493637204,93.19837189,vegetative,10
2566,4094,0.363167495,0.401232004,0.222431973,167.2266693,0.44562754,102.3141632,vegetative,10
2573,4085,0.474265307,0.543117464,0.328705221,160.7327728,0.394780576,138.4949493,vegetative,10
2573,4076,0.512078226,0.508159399,0.337259173,181.344986,0.341391265,130.5799408,vegetative,10
2568,4070,0.326972187,0.374644369,0.219639778,161.5467987,0.413737953,95.53431702,vegetative,10
2241,4116,0.397518843,0.432409644,0.259091049,167.9213867,0.400820404,110.2644577,vegetative,10
2259,4113,0.405633569,0.492121994,0.29866749,153.1755829,0.393102765,125.4911118,vegetative,10
2264,4128,0.516386747,0.604058146,0.400220305,154.1937866,0.337447375,154.0348206,vegetative,10
2282,4115,0.406678706,0.508197606,0.324042708,146.9238586,0.362368703,129.5903931,vegetative,10
2293,4107,0.590062976,0.626557171,0.457698941,167.032608,0.269501746,159.7720795,vegetative,10
2285,4124,0.438926905,0.522263288,0.291009873,158.3778992,0.442790866,133.1771393,vegetative,10
2261,4048,0.426121563,0.440530896,0.26059854,175.1950836,0.408444345,112.3353806,vegetative,10
2284,4174,0.397168368,0.444174767,0.278847754,162.940567,0.372211605,113.2645645,vegetative,10
2224,4169,0.510774493,0.564227164,0.386131197,161.9919586,0.315645874,143.8779297,vegetative,10
2224,4179,0.417324483,0.494163275,0.318667591,153.7296753,0.35513702,126.0116348,vegetative,10
2223,4199,0.601209641,0.655931354,0.425593495,165.7457123,0.35116151,167.2624969,vegetative,10
2237,4229,0.403701156,0.391500413,0.281443745,185.9877319,0.302841336,102.9437943,vegetative,10
2226,4227,0.500121653,0.548850834,0.364891261,164.1065521,0.335172296,139.9569702,vegetative,10
2228,4242,0.417191923,0.511497259,0.340686262,146.8737946,0.333943158,130.4318085,vegetative,10
2227,4248,0.398303807,0.549737036,0.315870911,141.1487427,0.425414503,140.1829376,vegetative,10
2224,4252,0.398973465,0.569180906,0.321914822,138.6985626,0.4344244,145.1411285,vegetative,10
2517,3263,0.367820352,0.360281825,0.279815108,185.1396027,0.239261493,93.79418945,vegetative,10
2516,3278,0.475228697,0.397562236,0.308473855,207.9451447,0.350893885,121.1833191,vegetative,10
2500,3294,0.32659924,0.292099774,0.24443242,205.1922607,0.25158298,83.2828064,vegetative,10
2499,3321,0.450816363,0.393949449,0.319101989,205.9046631,0.292168558,114.9581757,vegetative,10
2497,3337,0.404335856,0.368231207,0.308355391,202.5700073,0.237378091,103.1056442,vegetative,10
2497,3337,0.404335856,0.368231207,0.308355391,202.5700073,0.237378091,103.1056442,vegetative,10
2526,3345,0.419043094,0.386251926,0.294451088,195.7913055,0.297325015,106.8559875,vegetative,10
2545,3337,0.301612109,0.29562065,0.241583988,185.9886627,0.199024245,76.91108704,vegetative,10
2569,3322,0.358964175,0.468007207,0.261965603,148.2463074,0.440253019,119.341835,vegetative,10
2582,3312,0.3364712,0.377997249,0.251241237,160.3436279,0.335335821,96.38929749,vegetative,10
2599,3327,0.525788963,0.630514383,0.370180726,155.8635712,0.412890911,160.7811737,vegetative,10
2592,3345,0.421128303,0.545343518,0.297676057,149.9075775,0.454149425,139.0625916,vegetative,10
2571,3353,0.313578546,0.361725122,0.217234448,160.0070496,0.399448842,92.23990631,vegetative,10
2555,3363,0.386249393,0.414493561,0.279497355,167.4466858,0.325689524,105.6958618,vegetative,10
2667,3080,0.61331284,0.639911056,0.618725181,107.7909393,0.0415655,163.1773224,ground,10
2693,3085,0.42940402,0.448282987,0.429358065,120.1456985,0.042216495,114.3121643,ground,10
2703,3102,0.200752363,0.176002234,0.153366581,211.3386841,0.236040965,51.19185257,ground,10
2701,3127,0.443087935,0.4314273,0.405719906,198.7229156,0.084335528,112.9874268,ground,10
2706,3160,0.240444675,0.210781232,0.184176862,211.6309814,0.234015644,61.31339264,ground,10
2709,3182,0.322506517,0.27614674,0.25911656,223.8805542,0.196554005,82.23915863,ground,10
2715,3218,0.33776471,0.319795817,0.306527853,214.514801,0.092481136,86.13000488,ground,10
2716,3236,0.469282746,0.449348897,0.429182887,209.8263092,0.085449249,119.667099,ground,10
2717,3263,0.537840366,0.499094933,0.471656561,215.1252899,0.123054728,137.149292,ground,10
2714,3273,0.525459111,0.493660808,0.442394108,202.96875,0.158080831,133.9920807,ground,10
2711,3284,0.681296766,0.668486238,0.617656529,192.0777893,0.093410507,173.7306824,ground,10
2702,3305,0.527612686,0.578896642,0.531303525,115.6818848,0.088589139,147.6186371,ground,10
2700,3338,0.342339039,0.349204242,0.321112573,165.3368683,0.080444813,89.04708099,ground,10
2697,3353,0.462659478,0.426980913,0.421556056,232.0811615,0.088841602,117.9781647,ground,10
2690,3369,0.536853135,0.490701169,0.476268172,225.7063599,0.112852022,136.8975525,ground,10
2693,3399,0.577231824,0.602691293,0.571268141,131.3872681,0.05213809,153.6862793,ground,10
2695,3419,0.848298728,0.858938456,0.815021396,165.4638672,0.051129468,219.0293121,ground,10
2696,3441,0.634068906,0.688866079,0.649575949,103.0206451,0.079546846,175.6608429,ground,10
2692,3472,0.391454071,0.371335536,0.396980643,312.9301453,0.064600423,101.2300644,ground,10
2697,3491,0.365562022,0.389241368,0.352892131,140.9135895,0.09338478,99.25654602,ground,10
2708,3511,0.218058959,0.198403791,0.173646793,206.5537567,0.203670412,55.60503387,ground,10
2708,3532,0.684150934,0.672329426,0.687470913,313.1559448,0.022024941,175.3050842,ground,10
2692,3561,0.548978746,0.546668768,0.538657188,193.4279022,0.018801318,139.9895782,ground,10
2695,3576,0.520041347,0.537829518,0.542731047,47.03849792,0.041806523,138.3964233,ground,10
2695,3597,0.599385202,0.633895814,0.656425536,36.30128479,0.086895294,167.388504,ground,10
2402,3011,0.286540717,0.281409919,0.269501537,198.0670929,0.059465159,73.06788635,ground,10
2400,3025,0.357916385,0.323356599,0.312693954,225.8530731,0.126349106,91.26867676,ground,10
2395,3046,0.369403899,0.373512894,0.358910352,163.1165771,0.039095148,95.24578857,ground,10
2389,3061,0.409372956,0.347869754,0.343408942,235.9425201,0.161134273,104.3901062,ground,10
2377,3079,0.626231611,0.651504338,0.627046585,118.0651093,0.038791366,166.133606,ground,10
2375,3093,0.70533061,0.677850068,0.713682294,313.9846802,0.050207559,181.9889832,ground,10
2376,3107,0.638827562,0.666895449,0.659389853,76.04452515,0.042087339,170.0583344,ground,10
2387,3132,0.789376855,0.824850202,0.833189964,48.57912827,0.052584801,212.4634399,ground,10
2385,3145,0.796685457,0.873762369,0.85369432,75.62184143,0.088212691,222.8094025,ground,10
2388,3157,0.837081194,0.844533086,0.819072127,162.4392242,0.030148013,215.3559418,ground,10
2387,3171,0.722025871,0.794261217,0.759914517,88.5289917,0.090946592,202.5366058,ground,10
2387,3193,0.519168496,0.515829623,0.525794983,339.8971863,0.018952947,134.0777283,ground,10
2390,3207,0.41263929,0.392874837,0.416570395,309.9539795,0.056882471,106.2254486,ground,10
2389,3221,0.374470353,0.384297162,0.395123631,28.54794121,0.052270424,100.7565231,ground,10
2378,3244,0.49102518,0.478321433,0.495144278,314.6910706,0.033975642,126.2617874,ground,10
2378,3283,0.357361704,0.315910369,0.297707319,221.6914978,0.16692999,91.12723541,ground,10
2379,3300,0.397550762,0.405517846,0.41480118,27.71095276,0.0415872,105.7742996,ground,10
2370,3322,0.778249085,0.761873603,0.777535141,297.3839111,0.021041455,198.4535217,ground,10
2370,3335,0.689510465,0.714701474,0.721953034,46.58878326,0.044937242,184.0980225,ground,10
2374,3361,0.396153837,0.385945439,0.388455957,254.7556152,0.025768775,101.0192261,ground,10
2370,3376,0.461718082,0.51589787,0.517108321,58.68878937,0.107115351,131.8626251,ground,10
2365,3392,0.396185547,0.441707194,0.410213321,101.5106125,0.103058465,112.6353378,ground,10
2370,3406,0.616222858,0.631845951,0.652923942,25.54106522,0.056210373,166.4956055,ground,10
2366,3417,0.642817378,0.652868807,0.667088091,24.84836388,0.036383126,170.1074677,ground,10
2366,3425,0.877556801,0.893728614,0.898664534,45.9694519,0.023487911,229.1594543,ground,10
2984,2908,0.715405047,0.807755113,0.780064046,77.99092102,0.114329308,205.9775543,ground,10
2984,2921,0.669178903,0.658258617,0.656889379,233.3151855,0.018365115,170.640625,ground,10
2988,2943,0.703254938,0.704404831,0.693701506,173.5538635,0.015194803,179.62323,ground,10
2989,2954,0.361041784,0.337998539,0.33821696,240.5686951,0.063824341,92.06565857,ground,10
2986,2983,0.474345177,0.455345064,0.452479661,232.1372375,0.046096209,120.9580231,ground,10
2986,2992,0.436273992,0.416324884,0.403781086,216.837204,0.074478202,111.2498703,ground,10
2967,3019,0.848173618,0.845184982,0.853588104,338.660553,0.009844449,217.6649628,ground,10
2963,3031,0.798132181,0.808185637,0.7763713,161.0397797,0.039365131,206.0873413,ground,10
2963,3035,0.547627389,0.55627352,0.571112335,22.08931541,0.04112142,145.6336517,ground,10
2961,3048,0.780653715,0.797541797,0.813363433,30.97809601,0.040215354,207.4076691,ground,10
2960,3057,0.549315333,0.565469921,0.570053697,46.73820496,0.036379676,145.3636932,ground,10
2958,3069,255,255,255,242.2128143,0.090062588,123.7136078,ground,10
2958,3072,255,255,255,28.30202484,0.062390052,181.888092,ground,10
2959,3081,0.566784322,0.665352941,0.637532413,76.93469238,0.148144841,169.6649933,ground,10
2958,3098,0.565818667,0.573443711,0.583729386,25.54346848,0.030683236,148.8509979,ground,10
2960,3110,0.541644275,0.570615828,0.574970841,52.1593399,0.057962194,146.617569,ground,10
2962,3126,0.644887924,0.626412749,0.656136334,322.7059326,0.045300927,167.3147583,ground,10
2961,3138,0.469446778,0.469172418,0.480831742,358.5881042,0.024248192,122.6120911,ground,10
2965,3148,0.806733012,0.803732514,0.76678741,184.5068512,0.049515259,205.7169189,ground,10
2967,3163,0.397503406,0.408999711,0.408514351,62.5332222,0.028108407,104.2949295,ground,10
2967,3165,0.462962478,0.500100732,0.530295134,33.09381485,0.126972064,135.2252655,ground,10
2969,3181,0.871088922,0.851579428,0.87201196,302.7105713,0.023431486,222.3630524,ground,10
2965,3192,0.801555991,0.8363626,0.824811399,79.91207886,0.041616656,213.2724609,ground,10
2967,3209,0.562178016,0.576111317,0.594031096,26.24542809,0.053621955,151.4779358,ground,10
2996,2712,0.537818849,0.530557036,0.544776082,329.3572693,0.026100809,138.9179077,ground,10
2985,2738,255,255,255,196.4082794,0.078984857,230.2187042,ground,10
2985,2741,255,255,255,162.3617401,0.087008983,212.352005,ground,10
2975,2751,0.614519715,0.609362006,0.61668098,317.7176514,0.011868297,157.2536469,ground,10
2971,2758,0.687923908,0.699729323,0.675309718,150.993515,0.034898676,178.4309845,ground,10
2966,2763,0.799853742,0.818338811,0.803254604,108.9612732,0.022588488,208.6763916,ground,10
2963,2788,0.712465882,0.772263587,0.747667491,84.6792984,0.077431723,196.9272156,ground,10
2963,2796,0.804806113,0.815644741,0.795498192,147.7206116,0.024700176,207.9894104,ground,10
2965,2803,0.579984188,0.570227742,0.568698883,231.871521,0.019457912,147.8959656,ground,10
2961,2813,0.964991033,0.98099792,0.944767356,153.4915924,0.036932319,250.1544647,ground,10
2963,2822,1,1,1,0,0,255,ground,10
2967,2828,1,1,1,0,0,255,ground,10
2967,2834,0.969270885,0.988216281,0.951731503,148.8439331,0.036919836,251.9951477,ground,10
2967,2846,0.488223553,0.468208134,0.459748179,222.1741791,0.058324475,124.4970093,ground,10
2967,2846,0.488223553,0.468208134,0.459748179,222.1741791,0.058324475,124.4970093,ground,10
2999,2838,0.84166801,0.869703948,0.884775817,39.02210236,0.048721738,225.6178284,ground,10
3012,2796,0.672070742,0.676964521,0.663694799,157.872467,0.019601768,172.625946,ground,10
3010,2777,0.556721091,0.577516735,0.565847218,93.66909027,0.036008716,147.2667694,ground,10
3006,2751,0.582678974,0.591592789,0.569837868,155.4158478,0.036773447,150.8561554,ground,10
3002,2725,0.821626425,0.841248512,0.83647126,74.60780334,0.023324955,214.5183716,ground,10
3002,2695,0.448573828,0.479566962,0.474114031,70.55638885,0.06462729,122.2895737,ground,10
3002,2679,0.660517097,0.686242282,0.683620036,66.1159668,0.037487026,174.9917755,ground,10
3000,2665,0.411243051,0.390829325,0.387357056,231.2778931,0.058082484,104.8669815,ground,10
3000,2656,0.292196184,0.271023571,0.254070342,213.3200989,0.130480319,74.51002502,ground,10
3003,2649,0.314787745,0.309569776,0.299098611,199.9551086,0.049840305,80.27087402,ground,10
2684,2448,0.530969918,0.554379761,0.476831704,161.8874664,0.13988252,141.3668365,ground,10
2678,2455,0.822696924,0.865523398,0.788706124,146.5493622,0.088752419,220.7084656,ground,10
2676,2459,0.625448465,0.650706232,0.622789502,125.7148132,0.04290216,165.9300842,ground,10
2673,2478,0.673716426,0.72981143,0.677990556,115.4283218,0.07686235,186.1019135,ground,10
2680,2485,0.845287621,0.84398073,0.799569488,181.7151184,0.054085903,215.5483398,ground,10
2703,2521,0.30600059,0.280439377,0.251777977,208.2847595,0.177197739,78.03015137,ground,10
2700,2529,0.264627367,0.229588941,0.190555617,208.382019,0.279909641,67.47998047,ground,10
2691,2550,0.431941271,0.420148611,0.390666157,197.1425476,0.095557235,110.1450272,ground,10
2703,2555,0.460668892,0.45757252,0.421590477,184.7540741,0.084829733,117.4705658,ground,10
2718,2411,0.328507334,0.311071128,0.257557154,194.7451782,0.21597752,83.76937103,ground,10
2722,2384,0.472000539,0.49845323,0.431665391,156.2357635,0.133990183,127.1055756,ground,10
2980,3809,0.644810855,0.698472977,0.641263664,123.720253,0.081906289,178.110611,ground,10
3000,3872,0.807402253,0.786535263,0.68791002,190.4778137,0.147995919,205.8875732,ground,10
2987,3908,0.587942898,0.560742438,0.60227716,320.7068481,0.068962805,153.5806732,ground,10
2993,3938,1,1,1,0,0,255,ground,10
2993,3948,0.837293684,0.840629458,0.786716759,176.2875366,0.064133741,214.3605194,ground,10
2984,3971,0.689345062,0.733713746,0.706020772,97.44935608,0.060471363,187.0970001,ground,10
2991,4021,0.462518632,0.464928657,0.451506823,169.2264252,0.028868601,118.5568085,ground,10
2994,3768,0.641505837,0.629606485,0.615214467,207.1557007,0.040983841,163.5839844,ground,10
2993,3801,0.546662152,0.537918389,0.545494258,291.9856567,0.015994824,139.3988495,ground,10
2993,3810,0.732236147,0.760455966,0.715732157,142.1411743,0.058811832,193.916275,ground,10
2996,3865,0.583594561,0.600450873,0.597024977,72.19459534,0.028072728,153.114975,ground,10
2981,3872,0.958311439,0.999766052,0.959635258,118.0839691,0.041464299,254.9403381,ground,10
2981,3893,0.511803746,0.501606464,0.515027165,314.4110107,0.026058244,131.3319244,ground,10
2975,3909,0.742056966,0.694447756,0.666254282,217.6840363,0.102152169,189.2245331,ground,10
2977,3927,1,1,1,0,0,255,ground,10
2973,3948,0.341159523,0.325512469,0.343924046,309.0090027,0.053533867,87.70063019,ground,10
2965,3967,0.517638564,0.497832805,0.531605601,324.8135376,0.063529834,135.559433,ground,10
2683,3677,0.734383583,0.735483706,0.7659356,2.092025518,0.041194148,195.3135834,ground,10
2676,3706,0.54699713,0.545272589,0.528862119,185.7056732,0.033153813,139.4842682,ground,10
2676,3734,0.294314653,0.245077789,0.291337729,296.3723145,0.167293325,75.05023956,ground,10
2681,3754,0.53120178,0.515230358,0.493509412,205.4238434,0.070956752,135.4564514,ground,10
2682,3785,0.524276555,0.517247736,0.534994602,336.2364807,0.033172052,136.4236298,ground,10
2683,3805,0.498329908,0.447414786,0.434757739,228.0541687,0.12757048,127.0741272,ground,10
2686,3824,0.938870847,0.979144931,0.959146142,89.79407501,0.041131917,249.6819611,ground,10
2688,3834,0.774250925,0.824707747,0.77855885,114.8773422,0.061181437,210.3004761,ground,10
2689,3846,0.681484044,0.694048524,0.672473013,145.0589752,0.031086456,176.9823761,ground,10
2684,3878,0.686553895,0.713973224,0.692005634,108.0702667,0.038403857,182.0631714,ground,10
2763,3905,0.260332733,0.247259349,0.244697616,230.169342,0.060058244,66.38484955,ground,10
2757,3893,0.285871267,0.28493613,0.279582769,188.9222717,0.02199758,72.89717102,ground,10
2780,3889,0.341506064,0.354921609,0.33257699,143.9764404,0.062956549,90.50501251,ground,10
2892,3867,0.528817117,0.573352873,0.548356473,93.67593384,0.077676065,146.2049866,ground,10
2886,3910,0.452176392,0.503232241,0.48407346,82.51506042,0.101455837,128.3242188,ground,10
2909,3911,0.300046593,0.338175565,0.309042126,105.844574,0.1127491,86.23477173,ground,10
2917,3923,0.189526483,0.173654467,0.166556418,221.459198,0.121197164,48.32925415,ground,10
3322,3152,0.222387969,0.196628436,0.171061024,210.1122894,0.230799124,56.70893097,ground,10
3315,3173,0.256170511,0.24029991,0.202854663,197.8602753,0.208126381,65.3234787,ground,10
3310,3184,0.230207577,0.2057053,0.180448353,209.5449982,0.216149315,58.70293045,ground,10
3307,3195,0.325582057,0.325756162,0.323956698,174.1949158,0.005523948,83.06781769,ground,10
3293,3204,0.528642476,0.518039942,0.490696937,196.7648468,0.071779244,134.803833,ground,10
3296,3232,0.429389715,0.439279526,0.377194762,170.442276,0.141333193,112.0162811,ground,10
3304,3251,0.244317815,0.224799082,0.194752783,203.6280365,0.202871144,62.30104446,ground,10
3301,3265,0.204884008,0.186515316,0.158189327,203.6027222,0.227907866,52.24542236,ground,10
3308,3300,0.319511801,0.325690508,0.276199371,172.5093231,0.151957557,83.0510788,ground,10
3604,3642,0.68564719,0.726064801,0.714768529,76.76934052,0.055666737,185.1465302,ground,10
3609,3658,0.577181458,0.6200369,0.589396119,102.8988266,0.069117524,158.1094055,ground,10
3602,3687,0.793926716,0.81197089,0.829105198,30.77595711,0.042429488,211.4218292,ground,10
3602,3708,0.762893438,0.777396917,0.693885386,169.5797577,0.107424572,198.2362213,ground,10
3596,3740,0.744653702,0.750451922,0.717004836,169.5986938,0.044569261,191.3652344,ground,10
3600,3765,0.522656679,0.521285295,0.516002774,192.3660583,0.012730937,133.2774506,ground,10
3600,3794,0.54442209,0.548506916,0.537892461,156.9098816,0.019351501,139.8692627,ground,10
3599,3818,0.406775564,0.389484823,0.428847253,333.6437683,0.091786623,109.3560486,ground,10
3614,3835,0.754497111,0.807653308,0.703320265,149.4308472,0.129180521,205.9515991,ground,10
3621,3849,0.757213354,0.761538863,0.721895516,173.4533234,0.052056897,194.1924133,ground,10
3625,3863,0.602944434,0.597812176,0.616237342,343.287323,0.029899418,157.1405182,ground,10
3622,3871,0.758883953,0.787530065,0.744586766,139.9759216,0.054529041,200.8201599,ground,10
3620,3878,0.656476974,0.666042507,0.671180844,39.03274536,0.021907432,171.1511078,ground,10
3620,3892,0.648104489,0.645150483,0.68767643,355.8321228,0.061840054,175.3574829,ground,10
2066,3813,0.5467574,0.531983912,0.550070167,310.9898987,0.032879937,140.2678986,ground,10
2060,3833,0.567252755,0.602817357,0.598687112,66.96808624,0.058997285,153.7184296,ground,10
2048,3844,0.789300799,0.759935141,0.801760375,317.8738098,0.052166756,204.4488983,ground,10
2048,3864,0.856725812,0.876483798,0.839542866,147.9087982,0.042146735,223.5033722,ground,10
2051,3877,0.610101819,0.588540494,0.650300741,339.0532227,0.094971873,165.8266907,ground,10
2052,3892,0.545262337,0.555433929,0.558831275,44.97743988,0.024280842,142.5019684,ground,10
2054,3913,0.632840514,0.660568953,0.670704663,43.93881607,0.05645432,171.0296936,ground,10
2054,3938,0.671009004,0.678002894,0.703890502,12.76192284,0.046713933,179.4920807,ground,10
2059,3956,0.748111725,0.767125607,0.76562345,64.74027252,0.024785884,195.6170349,ground,10
2050,3982,0.570095181,0.610457778,0.601900339,72.7208252,0.066118591,155.6667328,ground,10
2045,4016,0.708386958,0.694561183,0.703333497,278.0693665,0.019517271,180.6386719,ground,10
2040,4034,0.874610424,0.934557259,0.874056041,120.5498123,0.064737841,238.3121033,ground,10
2039,4056,0.836810827,0.871186495,0.86696732,67.36428833,0.039458439,222.1525574,ground,10
2043,4071,0.906024873,0.964648843,0.941246688,83.95149231,0.060772341,245.9854584,ground,10
2049,4100,0.438152522,0.464340448,0.412117064,149.9123993,0.112467878,118.4068146,ground,10
2049,4120,0.57477212,0.61822933,0.619937778,57.73042679,0.072855145,158.084137,ground,10
2054,4150,0.847150922,0.88577652,0.861581624,97.58376312,0.043606505,225.8730164,ground,10
2054,4168,0.456027567,0.464773834,0.474435538,28.50803566,0.038799714,120.9810638,ground,10
2056,4183,0.582629561,0.604303241,0.55052495,155.8188782,0.088992171,154.0973206,ground,10
2056,4204,0.755815744,0.657827795,0.719198048,277.5782471,0.129645273,192.733017,ground,10
2056,4232,1,1,1,0,0,255,ground,10
2062,4253,0.954118967,1,0.991658866,70.90792084,0.045881025,255,ground,10
2067,4269,0.802625537,0.85152334,0.763130009,146.8089142,0.103806108,217.1384583,ground,10
1758,3937,0.552708268,0.53515321,0.527193367,221.2819519,0.046163429,140.9406128,ground,10
1753,3956,0.603294075,0.598697543,0.611699164,338.7878418,0.021254933,155.9832916,ground,10
1761,3970,0.667997062,0.669923127,0.680707335,9.092226982,0.018672153,173.580368,ground,10
1767,3973,0.657793701,0.66800189,0.655237138,132.0171051,0.019108905,170.3404846,ground,10
1776,3945,0.645434797,0.633390307,0.66619283,337.9690552,0.04923876,169.8791656,ground,10
1776,3916,0.938956201,0.934331357,0.967090726,351.5294189,0.033874135,246.608139,ground,10
1784,3883,0.898267925,0.915213883,0.897725582,121.860611,0.019108437,233.3795471,ground,10
1787,3849,0.706134319,0.73208797,0.703960776,124.6365814,0.038420539,186.6824341,ground,10
1787,3844,0.925835013,0.870084584,0.86120373,231.7555237,0.069808625,236.0879211,ground,10
1739,3520,0.702621818,0.816591561,0.806310415,65.41255951,0.139567629,208.2308502,ground,10
1735,3529,0.631163478,0.688396156,0.615889966,132.6390686,0.105326235,175.5410156,ground,10
1735,3544,0.717905223,0.71588254,0.675506532,182.8623352,0.059058871,183.0658264,ground,10
1730,3569,1,1,1,0,0,255,ground,10
1736,3587,0.769835591,0.749801815,0.674666643,192.6304474,0.123622432,196.308075,ground,10
1738,3596,0.619718492,0.641876578,0.615239978,130.0879669,0.041497979,163.6785278,ground,10
1741,3621,0.808525026,0.81801492,0.796194553,153.9054108,0.026674779,208.593811,ground,10
1750,3644,0.664580941,0.642769694,0.646310449,249.7401733,0.032819588,169.4681396,ground,10
1757,3664,0.566175759,0.557709634,0.586299062,342.2323303,0.048762497,149.5062561,ground,10
1757,3677,0.677980304,0.686047554,0.688550949,45.79044724,0.015351995,175.5804901,ground,10
1755,3692,0.576426208,0.587788641,0.591205776,46.1276474,0.024999084,150.7574768,ground,10
1751,3705,0.528153002,0.487906277,0.529855132,302.4345398,0.079170391,135.1130524,ground,10
1751,3718,0.723837018,0.722315788,0.73189342,350.4698792,0.013086157,186.6328278,ground,10
2052,3686,0.807900608,0.801673949,0.83615905,349.1663513,0.041242279,213.2205505,ground,10
2050,3701,0.858701468,0.903452814,0.849860609,129.8978882,0.059319269,230.3804626,ground,10
2050,3740,0.704226315,0.687680542,0.681393445,223.4788361,0.032422662,179.577713,ground,10
2068,3780,0.689814329,0.678785086,0.68288523,262.3050537,0.015988698,175.9026489,ground,10
2074,3801,1,1,1,0,0,255,ground,10
2082,3813,0.445441902,0.435690284,0.461287647,337.1422729,0.055491116,117.6283493,ground,10
2360,3682,1,1,1,0,0,255,ground,10
2371,3705,0.82477957,0.837289572,0.829670548,96.54190063,0.01494106,213.5088348,ground,10
2368,3720,0.783475935,0.768116832,0.763884485,227.0381165,0.025005806,199.7863617,ground,10
2369,3751,0.80891788,0.810898483,0.803983808,162.8140411,0.008527189,206.7791138,ground,10
2366,3773,0.710076332,0.681355238,0.686581969,250.9188995,0.040447835,181.069458,ground,10
2367,3794,0.608990669,0.580749393,0.576638818,232.3764496,0.053123746,155.2926178,ground,10
2364,3819,0.713202715,0.697188556,0.718953967,315.854248,0.030273754,183.3332672,ground,10
2367,3843,0.648726225,0.641137779,0.644049287,263.0209045,0.011697485,165.4251862,ground,10
2372,3869,0.733520031,0.733426452,0.753218472,359.7162781,0.026276607,192.0707092,ground,10
3305,5449,0.653156579,0.670438051,0.634405434,151.2236328,0.053744838,170.9617004,ground,10
3305,5470,0.322865576,0.287954897,0.310937643,279.4998169,0.108127587,82.33071899,ground,10
3305,5489,0.358472347,0.356793284,0.333223224,183.9899902,0.0704353,91.41044617,ground,10
3305,5509,0.263162524,0.257965624,0.22100006,187.3955383,0.160214573,67.10644531,ground,10
3305,5527,0.406788498,0.407855302,0.409814447,21.15347099,0.00738375,104.5026855,ground,10
3304,5556,0.412669241,0.419931501,0.390357316,165.2663727,0.070426241,107.0825348,ground,10
3299,5580,0.546153784,0.542614102,0.554561794,342.2241211,0.021544384,141.4132538,ground,10
3302,5618,0.350045711,0.314785153,0.304739505,226.6963501,0.12942943,89.26165771,ground,10
3299,5638,0.381330162,0.355438471,0.360748231,252.3045502,0.067898333,97.23918915,ground,10
3300,5659,0.301257968,0.300421834,0.279588848,182.3152313,0.071928799,76.82078552,ground,10
3300,5675,0.547615767,0.534497023,0.509264767,200.524231,0.070032611,139.6420135,ground,10
3298,5702,0.348584801,0.338882834,0.342670023,263.4212646,0.027832417,88.88912201,ground,10
3297,5728,0.618306041,0.622166991,0.626692295,27.62351227,0.013381735,159.8065338,ground,10
3299,5754,0.591410339,0.615083814,0.617471159,54.50367355,0.042205721,157.4551392,ground,10
3299,5788,0.583331645,0.609627962,0.591262698,101.9038162,0.043134965,155.4551239,ground,10
3572,5464,0.589688122,0.545077503,0.57612735,281.7611694,0.075651169,150.3704681,ground,10
3578,5496,0.805149317,0.848735094,0.822090328,96.6791153,0.051353768,216.4274445,ground,10
3572,5517,0.70567739,0.719471455,0.708730459,106.7200546,0.019172497,183.4652252,ground,10
3570,5546,0.55162251,0.565544665,0.555389106,103.7671814,0.02461719,144.2138824,ground,10
3565,5573,0.535344362,0.521952808,0.522475362,242.3413239,0.025014911,136.5128174,ground,10
3566,5594,0.564338088,0.56595844,0.567227662,33.64492416,0.005094138,144.6430511,ground,10
3570,5636,0.812229455,0.826447427,0.789204538,157.0942078,0.045063816,210.7440948,ground,10
3572,5668,0.572598159,0.533486664,0.530734003,236.0549164,0.073112592,146.0125275,ground,10
3612,5255,0.422638208,0.395676762,0.415006578,283.0165405,0.063793197,107.7727432,ground,10
